district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Waalre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,13184,11149,58,11207,85.0,5575,0,first,,,NL PLAN,NL PLAN,3,Netherlands,NL_GM0866,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,PVV,PVV,6628,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,VVD,VVD,5105,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,D66,D66,4159,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,CDA,CDA,3757,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,GL-PvdA,GL-PvdA,2104,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,JA21,JA21,2076,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,FVD,FVD,1312,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,DENK,DENK,633,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
Waalwijk,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,37788,29041,187,29228,77.35,14521,0,first,,,50PLUS,50PLUS,589,Netherlands,NL_GM0867,official,Municipality totals; seats are allocated nationally.,0
