district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,1,final,,,Lisa Whyte,National Party,10218,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,ACT New Zealand,ACT New Zealand,2643,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,Advance New Zealand,Advance New Zealand,368,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,103,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,Green Party,Green Party,4794,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,HeartlandNZ,HeartlandNZ,2,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,Labour Party,Labour Party,22339,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,Māori Party,Māori Party,191,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,National Party,National Party,9166,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,New Conservative,New Conservative,487,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,New Zealand First Party,New Zealand First Party,976,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,NZ Outdoors Party,NZ Outdoors Party,36,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,ONE Party,ONE Party,82,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,Social Credit,Social Credit,27,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,Sustainable New Zealand Party,Sustainable New Zealand Party,30,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,TEA Party,TEA Party,81,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,The Opportunities Party,The Opportunities Party,546,General,official
New Lynn,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-28.html,Deborah Russell,Labour Party,0,40927,831,41758,0,20464,0,party_vote,,,Vision New Zealand,Vision New Zealand,16,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,first,,,Glen Bennett,Labour Party,21030,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,first,,,Murray Chong,New Conservative,1347,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,first,,,Rusty Kane,Independent,325,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,first,,,Kath Lauderdale,Social Credit,115,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,first,,,Dan Thurston-Crow,The Opportunities Party,745,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,first,,,Rowena Wood,Advance New Zealand,601,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,first,,,Ada Xiao,ACT New Zealand,864,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,first,,,Jonathan Young,National Party,18475,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,1,final,,,Glen Bennett,Labour Party,21030,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,1,final,,,Murray Chong,New Conservative,1347,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,1,final,,,Rusty Kane,Independent,325,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,1,final,,,Kath Lauderdale,Social Credit,115,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,1,final,,,Dan Thurston-Crow,The Opportunities Party,745,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,1,final,,,Rowena Wood,Advance New Zealand,601,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,1,final,,,Ada Xiao,ACT New Zealand,864,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,1,final,,,Jonathan Young,National Party,18475,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,ACT New Zealand,ACT New Zealand,3534,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,Advance New Zealand,Advance New Zealand,567,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,258,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,Green Party,Green Party,2044,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,HeartlandNZ,HeartlandNZ,10,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,Labour Party,Labour Party,21394,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,Māori Party,Māori Party,212,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,National Party,National Party,13336,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,New Conservative,New Conservative,765,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,New Zealand First Party,New Zealand First Party,1001,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,NZ Outdoors Party,NZ Outdoors Party,40,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,ONE Party,ONE Party,85,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,Social Credit,Social Credit,53,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,Sustainable New Zealand Party,Sustainable New Zealand Party,20,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,TEA Party,TEA Party,8,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,The Opportunities Party,The Opportunities Party,787,General,official
New Plymouth,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-29.html,Glen Bennett,Labour Party,0,43502,769,44271,0,21752,0,party_vote,,,Vision New Zealand,Vision New Zealand,35,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Mike Brewer,New Conservative,791,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Sue Dick,Outdoors,138,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Mari Huusko,Sustainable New Zealand Party,87,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Nick Kearney,ACT New Zealand,1596,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Shai Navot,The Opportunities Party,1493,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Megan Osborn,Advance New Zealand,201,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Liz Rawlings,Green Party,2595,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Romy Udanga,Labour Party,15468,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,first,,,Simon Watts,National Party,19202,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Mike Brewer,New Conservative,791,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Sue Dick,Outdoors,138,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Mari Huusko,Sustainable New Zealand Party,87,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Nick Kearney,ACT New Zealand,1596,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Shai Navot,The Opportunities Party,1493,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Megan Osborn,Advance New Zealand,201,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Liz Rawlings,Green Party,2595,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Romy Udanga,Labour Party,15468,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,1,final,,,Simon Watts,National Party,19202,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,ACT New Zealand,ACT New Zealand,4172,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,Advance New Zealand,Advance New Zealand,230,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,66,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,Green Party,Green Party,3530,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,HeartlandNZ,HeartlandNZ,1,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,Labour Party,Labour Party,17498,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,Māori Party,Māori Party,104,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,National Party,National Party,14411,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,New Conservative,New Conservative,511,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,New Zealand First Party,New Zealand First Party,802,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,NZ Outdoors Party,NZ Outdoors Party,26,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,ONE Party,ONE Party,32,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,Social Credit,Social Credit,5,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,Sustainable New Zealand Party,Sustainable New Zealand Party,38,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,TEA Party,TEA Party,80,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,The Opportunities Party,The Opportunities Party,806,General,official
North Shore,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-30.html,Simon Watts,National Party,0,41571,663,42234,0,20786,0,party_vote,,,Vision New Zealand,Vision New Zealand,7,General,official
Northcote,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-31.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-31.html,Shanan Halbert,Labour Party,0,39220,756,39976,0,19611,0,first,,,Dan Bidois,National Party,16552,General,official
Northcote,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-31.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-31.html,Shanan Halbert,Labour Party,0,39220,756,39976,0,19611,0,first,,,Bill Dyet,New Conservative,601,General,official
Northcote,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-31.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-31.html,Shanan Halbert,Labour Party,0,39220,756,39976,0,19611,0,first,,,Natasha Fairley,Green Party,1905,General,official
