district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,PvdD,PvdD,230,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,Volt,Volt,171,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,116,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,JA21,JA21,116,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,DENK,DENK,106,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,50PLUS,50PLUS,67,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,Splinter,Splinter,19,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,BIJ1,BIJ1,15,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,10,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,LP,LP,7,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,Samen voor Nederland,Samen voor Nederland,6,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,5,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,Nederland met een PLAN,Nederland met een PLAN,3,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,17340,14376,53,14429,83.21,7189,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,3,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,PVV,PVV,6157,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,NSC,NSC,3004,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,CDA,CDA,1567,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,GL-PvdA,GL-PvdA,1374,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,BBB,BBB,1337,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,VVD,VVD,1225,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,CU,CU,921,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,FVD,FVD,574,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,SP,SP,393,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,SGP,SGP,370,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,D66,D66,341,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,PvdD,PvdD,176,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,121,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,JA21,JA21,101,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,Volt,Volt,68,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,50PLUS,50PLUS,50,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,Samen voor Nederland,Samen voor Nederland,16,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,DENK,DENK,14,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,BIJ1,BIJ1,10,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,LP,LP,9,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,7,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,7,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,Splinter,Splinter,7,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,Nederland met een PLAN,Nederland met een PLAN,4,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22141,17857,62,17919,80.93,8929,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,4,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,PVV,PVV,608,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,NSC,NSC,545,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,VVD,VVD,530,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,GL-PvdA,GL-PvdA,460,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,BBB,BBB,457,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,D66,D66,179,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,CDA,CDA,166,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,SP,SP,66,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,PvdD,PvdD,59,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,CU,CU,52,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,Volt,Volt,52,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,FVD,FVD,39,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,JA21,JA21,22,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,14,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,50PLUS,50PLUS,13,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,5,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,Samen voor Nederland,Samen voor Nederland,3,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,DENK,DENK,2,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,SGP,SGP,2,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,Splinter,Splinter,2,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,BIJ1,BIJ1,1,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,1,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,2977,3279,11,3290,110.51,1640,0,first,,,Nederland met een PLAN,Nederland met een PLAN,1,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,PVV,PVV,2841,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,NSC,NSC,1505,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,GL-PvdA,GL-PvdA,1454,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,VVD,VVD,1360,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,BBB,BBB,515,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,CDA,CDA,450,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,SP,SP,441,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,D66,D66,404,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,FVD,FVD,300,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,PvdD,PvdD,206,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,CU,CU,191,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,Volt,Volt,96,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,JA21,JA21,74,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,50PLUS,50PLUS,72,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,70,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,SGP,SGP,44,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,12825,10125,56,10181,79.38,5063,0,first,,,DENK,DENK,36,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
