district,council,ward,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes,electorate_type,constituency_code,contest_status,result_note
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,0,first,,,"GRIFFIN, Marcia",Affiliation not stated,,False,,2527,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,0,first,,,"HUMPHRIES, Tom",Affiliation not stated,,True,1,2347,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,0,first,,,"SEGAL, David",Affiliation not stated,,False,,1125,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,0,first,,,"BICKERTON, Lloyd",Affiliation not stated,,False,,722,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,1,transfer,"BICKERTON, Lloyd",Affiliation not stated,"GRIFFIN, Marcia",Affiliation not stated,,False,,105,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,1,transfer,"BICKERTON, Lloyd",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,,True,1,468,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,1,transfer,"BICKERTON, Lloyd",Affiliation not stated,"SEGAL, David",Affiliation not stated,,False,,149,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,1,progressive,"BICKERTON, Lloyd",Affiliation not stated,"GRIFFIN, Marcia",Affiliation not stated,,False,,2632,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,1,progressive,"BICKERTON, Lloyd",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,,True,1,2815,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,1,progressive,"BICKERTON, Lloyd",Affiliation not stated,"SEGAL, David",Affiliation not stated,,False,,1274,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,2,transfer,"SEGAL, David",Affiliation not stated,"GRIFFIN, Marcia",Affiliation not stated,,False,,588,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,2,transfer,"SEGAL, David",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,,True,1,686,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,2,final,"SEGAL, David",Affiliation not stated,"GRIFFIN, Marcia",Affiliation not stated,,False,,3220,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Toorak Ward,Stonnington,Toorak Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorakWard2024Distribution.xls,"HUMPHRIES, Tom",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,1,0,8869,6721,159,6880,77.57,281,2,final,"SEGAL, David",Affiliation not stated,"HUMPHRIES, Tom",Affiliation not stated,,True,1,3501,Stonnington,VICL24-stonnington-toorak,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Tooronga Ward,Stonnington,Tooronga Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorongaWard2024Distribution.xls,"BELL, Jamie",Affiliation not stated,"BELL, Jamie",Affiliation not stated,1,0,9130,7338,163,7501,82.16,1148,0,first,,,"HAMMOND, Peter",Affiliation not stated,,False,,2320,Stonnington,VICL24-stonnington-tooronga,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Tooronga Ward,Stonnington,Tooronga Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorongaWard2024Distribution.xls,"BELL, Jamie",Affiliation not stated,"BELL, Jamie",Affiliation not stated,1,0,9130,7338,163,7501,82.16,1148,0,first,,,"MORGAN, Polly",Affiliation not stated,,False,,2516,Stonnington,VICL24-stonnington-tooronga,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Tooronga Ward,Stonnington,Tooronga Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorongaWard2024Distribution.xls,"BELL, Jamie",Affiliation not stated,"BELL, Jamie",Affiliation not stated,1,0,9130,7338,163,7501,82.16,1148,0,first,,,"BELL, Jamie",Affiliation not stated,,True,1,2502,Stonnington,VICL24-stonnington-tooronga,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Tooronga Ward,Stonnington,Tooronga Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorongaWard2024Distribution.xls,"BELL, Jamie",Affiliation not stated,"BELL, Jamie",Affiliation not stated,1,0,9130,7338,163,7501,82.16,1148,1,transfer,"HAMMOND, Peter",Affiliation not stated,"MORGAN, Polly",Affiliation not stated,,False,,579,Stonnington,VICL24-stonnington-tooronga,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Tooronga Ward,Stonnington,Tooronga Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorongaWard2024Distribution.xls,"BELL, Jamie",Affiliation not stated,"BELL, Jamie",Affiliation not stated,1,0,9130,7338,163,7501,82.16,1148,1,transfer,"HAMMOND, Peter",Affiliation not stated,"BELL, Jamie",Affiliation not stated,,True,1,1741,Stonnington,VICL24-stonnington-tooronga,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Tooronga Ward,Stonnington,Tooronga Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorongaWard2024Distribution.xls,"BELL, Jamie",Affiliation not stated,"BELL, Jamie",Affiliation not stated,1,0,9130,7338,163,7501,82.16,1148,1,final,"HAMMOND, Peter",Affiliation not stated,"MORGAN, Polly",Affiliation not stated,,False,,3095,Stonnington,VICL24-stonnington-tooronga,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Tooronga Ward,Stonnington,Tooronga Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonToorongaWard2024Distribution.xls,"BELL, Jamie",Affiliation not stated,"BELL, Jamie",Affiliation not stated,1,0,9130,7338,163,7501,82.16,1148,1,final,"HAMMOND, Peter",Affiliation not stated,"BELL, Jamie",Affiliation not stated,,True,1,4243,Stonnington,VICL24-stonnington-tooronga,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,0,first,,,"LIDANO, Tammy",Affiliation not stated,,False,,1414,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,0,first,,,"NASSER, Kerrie",Affiliation not stated,,False,,765,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,0,first,,,"STEFANOPOULOS, Steve",Affiliation not stated,,True,1,1915,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,0,first,,,"BATAGOL, Nicki",Affiliation not stated,,False,,2138,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,0,first,,,"GARDNER, Allyssa",Affiliation not stated,,False,,612,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,1,transfer,"GARDNER, Allyssa",Affiliation not stated,"LIDANO, Tammy",Affiliation not stated,,False,,138,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,1,transfer,"GARDNER, Allyssa",Affiliation not stated,"NASSER, Kerrie",Affiliation not stated,,False,,110,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,1,transfer,"GARDNER, Allyssa",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,,True,1,105,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,1,transfer,"GARDNER, Allyssa",Affiliation not stated,"BATAGOL, Nicki",Affiliation not stated,,False,,259,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,1,progressive,"GARDNER, Allyssa",Affiliation not stated,"LIDANO, Tammy",Affiliation not stated,,False,,1552,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,1,progressive,"GARDNER, Allyssa",Affiliation not stated,"NASSER, Kerrie",Affiliation not stated,,False,,875,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,1,progressive,"GARDNER, Allyssa",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,,True,1,2020,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,1,progressive,"GARDNER, Allyssa",Affiliation not stated,"BATAGOL, Nicki",Affiliation not stated,,False,,2397,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,2,transfer,"NASSER, Kerrie",Affiliation not stated,"LIDANO, Tammy",Affiliation not stated,,False,,305,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,2,transfer,"NASSER, Kerrie",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,,True,1,228,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,2,transfer,"NASSER, Kerrie",Affiliation not stated,"BATAGOL, Nicki",Affiliation not stated,,False,,342,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,2,progressive,"NASSER, Kerrie",Affiliation not stated,"LIDANO, Tammy",Affiliation not stated,,False,,1857,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,2,progressive,"NASSER, Kerrie",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,,True,1,2248,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,2,progressive,"NASSER, Kerrie",Affiliation not stated,"BATAGOL, Nicki",Affiliation not stated,,False,,2739,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,3,transfer,"LIDANO, Tammy",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,,True,1,1202,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,3,transfer,"LIDANO, Tammy",Affiliation not stated,"BATAGOL, Nicki",Affiliation not stated,,False,,655,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,3,final,"LIDANO, Tammy",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,,True,1,3450,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Stonnington — Wattletree Ward,Stonnington,Wattletree Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/stonnington-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/StonningtonWattletreeWard2024Distribution.xls,"STEFANOPOULOS, Steve",Affiliation not stated,"STEFANOPOULOS, Steve",Affiliation not stated,1,0,8768,6844,144,6988,79.7,56,3,final,"LIDANO, Tammy",Affiliation not stated,"BATAGOL, Nicki",Affiliation not stated,,False,,3394,Stonnington,VICL24-stonnington-wattletree,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,0,first,,,"RICKARD, Jeffrey",Affiliation not stated,,False,,594,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
