district,council,ward,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes,electorate_type,constituency_code,contest_status,result_note
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"DURBIN, Jayden",YOUR VOICE MATTERS TO ME,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"BALL, Olivia",THE GREENS,Elected,True,3,8961,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"MOON, Aaron",THE GREENS,,False,,5504,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"BERIH, Barry",THE GREENS,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"MARTIN, Elvis",TEAM ELVIS MARTIN,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"GALBALLY, Sophy",TEAM ELVIS MARTIN,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"MUJRAL, Mavi",TEAM ELVIS MARTIN,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"LIN, Jing",TEAM ELVIS MARTIN,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"MOORE, Paul James",TEAM ELVIS MARTIN,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"RYMER, Melissa",TEAM ELVIS MARTIN,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"CULLEN, James",TEAM ELVIS MARTIN,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"KENNY-SARASA, Carole",TEAM ELVIS MARTIN,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"LOUEY, Kevin",TEAM NICK REECE,Elected,True,1,8961,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"SCOTT, Mark",TEAM NICK REECE,Elected,True,6,8961,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"TEH, Lisa",TEAM NICK REECE,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"PATTISON, Jannine",TEAM NICK REECE,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"ALI, Hamdi",TEAM NICK REECE,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"STANLEY, Suzanne",TEAM NICK REECE,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"HARTLEY-KEANE, Simone",TEAM NICK REECE,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,1,final,,,"DADICH, Daniel Nair",VICTORIAN SOCIALISTS,,False,,0,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
