district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status
Waimakariri,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-57.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-57.html,Matt Doocey,National Party,0,46033,474,46507,0,23017,0,party_vote,,,Women's Rights Party,Women's Rights Party,199,General,official
Waimakariri,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-57.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-57.html,Matt Doocey,National Party,0,46033,474,46507,0,23017,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,238,General,official
Waimakariri,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-57.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-57.html,Matt Doocey,National Party,0,46033,474,46507,0,23017,0,party_vote,,,The Opportunities Party,The Opportunities Party,1034,General,official
Waimakariri,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-57.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-57.html,Matt Doocey,National Party,0,46033,474,46507,0,23017,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,48,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,first,,,Pete Arnott,New Zealand Loyal,1737,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,first,,,Mike Butterick,National Party,20313,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,first,,,Simon Casey,ACT New Zealand,1907,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,first,,,Jared Gardner,Independent,247,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,first,,,Kieran McAnulty,Labour Party,17497,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,first,,,Celia Wade-Brown,Green Party,1832,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,first,,,Te Whakapono Waikare,Te Pāti Māori,517,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,1,final,,,Pete Arnott,New Zealand Loyal,1737,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,1,final,,,Mike Butterick,National Party,20313,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,1,final,,,Simon Casey,ACT New Zealand,1907,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,1,final,,,Jared Gardner,Independent,247,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,1,final,,,Kieran McAnulty,Labour Party,17497,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,1,final,,,Celia Wade-Brown,Green Party,1832,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,1,final,,,Te Whakapono Waikare,Te Pāti Māori,517,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,ACT New Zealand,ACT New Zealand,4752,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,Animal Justice Party Aotearoa New Zealand,Animal Justice Party Aotearoa New Zealand,81,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,DemocracyNZ,DemocracyNZ,207,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,Freedoms NZ,Freedoms NZ,72,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,Leighton Baker Party,Leighton Baker Party,93,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,Green Party,Green Party,3676,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,Labour Party,Labour Party,12223,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,New Nation Party,New Nation Party,35,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,National Party,National Party,17397,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,New Conservatives,New Conservatives,58,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,NewZeal,NewZeal,32,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,New Zealand First Party,New Zealand First Party,3655,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,New Zealand Loyal,New Zealand Loyal,1027,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,Women's Rights Party,Women's Rights Party,156,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,455,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,The Opportunities Party,The Opportunities Party,708,General,official
Wairarapa,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-58.html,Mike Butterick,National Party,0,44050,457,44507,0,22026,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,47,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,first,,,Miles Anderson,National Party,22675,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,first,,,Ray Bailey,New Zealand Loyal,1125,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,first,,,Sean Beamish,ACT New Zealand,2477,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,first,,,Pleasance Hansen,Green Party,3495,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,first,,,Anthony Odering,New Zealand First Party,1823,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,first,,,Ethan Reille,Labour Party,10524,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,first,,,Daniel Shand,Independent,584,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,first,,,Roger Small,DemocracyNZ,1078,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,1,final,,,Miles Anderson,National Party,22675,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,1,final,,,Ray Bailey,New Zealand Loyal,1125,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,1,final,,,Sean Beamish,ACT New Zealand,2477,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,1,final,,,Pleasance Hansen,Green Party,3495,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,1,final,,,Anthony Odering,New Zealand First Party,1823,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,1,final,,,Ethan Reille,Labour Party,10524,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,1,final,,,Daniel Shand,Independent,584,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,1,final,,,Roger Small,DemocracyNZ,1078,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,ACT New Zealand,ACT New Zealand,5473,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,Animal Justice Party Aotearoa New Zealand,Animal Justice Party Aotearoa New Zealand,64,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,DemocracyNZ,DemocracyNZ,158,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,Freedoms NZ,Freedoms NZ,281,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,Leighton Baker Party,Leighton Baker Party,61,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,Green Party,Green Party,4014,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,Labour Party,Labour Party,9575,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,New Nation Party,New Nation Party,33,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,National Party,National Party,19281,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,New Conservatives,New Conservatives,72,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,NewZeal,NewZeal,10,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,New Zealand First Party,New Zealand First Party,3103,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,New Zealand Loyal,New Zealand Loyal,902,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,Women's Rights Party,Women's Rights Party,281,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,182,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,The Opportunities Party,The Opportunities Party,873,General,official
Waitaki,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-59.html,Miles Anderson,National Party,0,43781,484,44265,0,21891,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,30,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Natalia Albert,The Opportunities Party,1554,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Michael Appleby,Aotearoa Legalise Cannabis Party,418,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Taylor Arneil,New Zealand First Party,493,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Pete Bains,Independent,36,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Don Franks,Workers Now,67,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Karl Geiringer,Independent,43,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Christopher Gordon,Animal Justice Party Aotearoa New Zealand,111,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Meg Lim,Vision New Zealand,80,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Ibrahim Omer,Labour Party,12373,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Tamatha Paul,Green Party,18439,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,0,first,,,Scott Sheeran,National Party,11555,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Natalia Albert,The Opportunities Party,1554,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Michael Appleby,Aotearoa Legalise Cannabis Party,418,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Taylor Arneil,New Zealand First Party,493,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Pete Bains,Independent,36,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Don Franks,Workers Now,67,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Karl Geiringer,Independent,43,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Christopher Gordon,Animal Justice Party Aotearoa New Zealand,111,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Meg Lim,Vision New Zealand,80,General,official
Wellington Central,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-60.html,Tamatha Paul,Green Party,0,45169,287,45456,0,22585,1,final,,,Ibrahim Omer,Labour Party,12373,General,official
